,Sourcils_Arqués,Chauve,Gros_Nez,Cheveux_Noirs,Cheveux_Blonds,Flou,Cheveux_Bruns,Sourcils_Fournis,Lunettes,Cheveux_Gris,Homme,Moustache,Imberbe,Nez_Pointu,Jeune
152579.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
098122.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1
179337.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
134575.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
145541.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1
146293.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
138663.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,1
200762.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,1
065846.jpg,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1
198345.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1
155492.jpg,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,1
087389.jpg,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,1
025765.jpg,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,1
004734.jpg,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,1
173201.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
162971.jpg,-1,-1,1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,1
022935.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
152344.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
146363.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
166827.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1
170980.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
126449.jpg,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,-1
024797.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,1
017766.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
014007.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
083352.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
201677.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
116370.jpg,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
031214.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1
177761.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1
031284.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
165897.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
095136.jpg,1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
168909.jpg,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,-1,1,1
140392.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
173085.jpg,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
059985.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
169721.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1
112620.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
131373.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
079493.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
130511.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
085045.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1
003497.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
134064.jpg,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
138878.jpg,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1
040360.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
110453.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
046979.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
039767.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
071909.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
072353.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
089651.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
003070.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
078994.jpg,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
021058.jpg,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
094527.jpg,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
198303.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
008777.jpg,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1
168214.jpg,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
087767.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
147793.jpg,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
090136.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
095093.jpg,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
190423.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1
163248.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1
062208.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
193992.jpg,1,1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
106143.jpg,1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
156193.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1
013945.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
129887.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
052389.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
173758.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1
073778.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
174649.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
032618.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1
055072.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
154769.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1
069332.jpg,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
003407.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
079056.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
082649.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
155196.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
160679.jpg,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1
135159.jpg,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1
026637.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1
180352.jpg,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,1
053741.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
096922.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1
192210.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
084867.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
201606.jpg,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,1
076404.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
152936.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
022570.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
095511.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1
061556.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
046093.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
027124.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
067744.jpg,1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,1
170239.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
181128.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
189191.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
058790.jpg,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
197769.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
157251.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
128781.jpg,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1
074358.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1
107326.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
053164.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
143075.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1
030754.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
009625.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1
063427.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1
047997.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1
188433.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
072243.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1
002561.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
047948.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
115983.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1
090564.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
179346.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
030474.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1
009540.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1
055082.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
093284.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
041966.jpg,1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
043461.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
121427.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
165916.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
164723.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
046873.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
093316.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
176203.jpg,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
040389.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1
057602.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1
048619.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
116612.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
171897.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,-1
168400.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
187748.jpg,-1,-1,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1
129105.jpg,1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
156730.jpg,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1
114978.jpg,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
028703.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
125806.jpg,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1
054887.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
191878.jpg,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
135815.jpg,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1
072979.jpg,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1
197161.jpg,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
108097.jpg,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
040024.jpg,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1
172013.jpg,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1
199501.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1
196683.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1
111210.jpg,1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
157945.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
050760.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1
093806.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1
119306.jpg,1,1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
038322.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
001571.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
139371.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
037405.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
085184.jpg,1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
153372.jpg,-1,-1,1,1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
167772.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
179054.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
180401.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
195886.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
155991.jpg,1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
176168.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
147281.jpg,-1,-1,1,1,-1,-1,-1,1,1,-1,1,-1,1,-1,1
032079.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
016429.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
164782.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1
082183.jpg,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,1
019572.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
067553.jpg,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1
123775.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
041464.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
105941.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1
014350.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
091303.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
034627.jpg,1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
160117.jpg,-1,-1,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1
142548.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,1,1
118100.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1
086156.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,1,1
164916.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1
112591.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1
002276.jpg,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1
051705.jpg,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,1
165109.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
065130.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
153134.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
135174.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
078797.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
046441.jpg,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1
016093.jpg,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1
143789.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
054941.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
069736.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1
141618.jpg,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
110745.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1
107089.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
017277.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1
089945.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
043560.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
117413.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1
035392.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1
152896.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1
083151.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
174027.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,1,-1,-1
066832.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1
056350.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1
091529.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
055219.jpg,1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
070885.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1
182811.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1
034627.jpg,1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
092840.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
079654.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
183328.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
102678.jpg,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,1
082239.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
085310.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
089091.jpg,-1,-1,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1
028590.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
035327.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1
145997.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
121183.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
091974.jpg,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
036159.jpg,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
090140.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1
036903.jpg,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
046919.jpg,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1
184955.jpg,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
202388.jpg,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1
044606.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
003827.jpg,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
118922.jpg,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1
095511.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1
084312.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1
191863.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1
097762.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
136416.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
085826.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1
045807.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
061788.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
044837.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
155578.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1
053721.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
111475.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
006663.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1
148506.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
188549.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
122775.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
093438.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1
093999.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
052632.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
191242.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
119135.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1
164485.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,1
071055.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1
201147.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
114702.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
145003.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
010120.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1
004553.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,1
096166.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,1
133301.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1
037696.jpg,-1,-1,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1
163743.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1
105291.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
166056.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
124975.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1
177879.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,1,1
135929.jpg,1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
098562.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1
083300.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1
162981.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
109034.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1
161518.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
057043.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
169063.jpg,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1
199334.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
015286.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
